location,domain_profile,company_name,about_the_job,who_can_apply,salary,company_details,start_date,experience,apply_by,applicants,skills,perks,number_of_openings,other_requirements,.NET,AJAX,APIs,ARM Microcontroller,ASP.NET,Adobe After Effects,Adobe Creative Suite,Adobe Illustrator,Adobe Photoshop,Advanced Excel,Algorithms,Allegro Software,Amazon Web Server (AWS),Amazon Web Services (AWS),American English,Android,Angular 2.0,Angular 7.0,AngularJS,Ansible,Apache,Apache Cassandra,Arduino,Autodesk Maya,Bash,Biology,Blockchain,Blogging,Bootstrap,Business Analysis,Business Research,C Programming,C#,C#.NET,C++ Programming,CCNA,CI/CD,CMS,CSS,Canva,Chemistry,Client Relationship,Cloud Computing,Cloud Firestore,CodeIgniter,Computer Networking,Computer Networks,Content Marketing,Content Writing,Creative Writing,Cross-functional Collaboration,Dart,Data Analysis,Data Analytics,Data Science,Data Structures,Database Testing,Deep Learning,DevOps,Digital Marketing,Distributed Computing,Django,Docker,EAGLE,ERP Implementation and Deployment,Eclipse (IDE),Effective Communication,Elasticsearch,Email Marketing,Embedded Systems,English Proficiency (Spoken),English Proficiency (Written),Enterprise Products,Ethereum,Event Management,Express.js,ExpressJS,Facebook Marketing,FastAPI,Figma,Financial Modeling,Financial literacy,Firebase,Firebase Cloud Messaging,Flask,Flutter,GNU Octave,GUI Testing,Git,Git / SVN.,Git Bash,GitHub,Golang,Google AdWords,Google Analytics,Google Cloud Computing,Google Workspace,GraphQL,HTML,HTML&CSS,Hibernate (Java),Hindi Proficiency (Spoken),Internet of Things (IoT),Investing,Ionic,J2EE,JSON,Java,JavaFX,JavaScript,Jira,Joomla,Kannada Proficiency (Spoken),Kotlin,Kubernetes,LARAVEL,LinkedIn Marketing,Linux,MEAN/MERN Stack,MS SQL Server,MS-Excel,MS-Office,MS-PowerPoint,MS-Word,Machine Learning,Malayalam,Malayalam Proficiency (Spoken),Manual Testing,Market Analysis,Marketing,Materialize,Mathematics,Microsoft Azure,Microsoft PowerApps,Model View Controller(MVC),Mongo,MongoDB,Moodle,MySQL,NLP,Natural Language Processing (NLP),Neural Networks,Next.js,No-SQL,NoSQL,Node.js,None,Objective C,Odoo,Online Teaching,OpenCV,Operations,Oracle,PCB Design,PCB Soldering,PHP,PLC SCADA,Perl,Physics,PostgreSQL,Postman,Power BI,Problem Solving,Product Development,Product Lifecycle Management(PLM),Product Management,Product Roadmap,Product Strategy,Project Management,Python,Quality Assurance/Quality Control (QA/QC),REST API,Raspberry Pi,React,React Native,ReactJS,Redis,Redux,Report Writing,Research and Analytics,Responsive Design,Robotic Process Automation (RPA),Robotics,Ruby on Rails,SAP,SQL,SQLite,SYSTEM ADMINISTRATOR,Salesforce,Search Engine Optimization (SEO),Selenium,Servlets,Shell Scripting,Social Media Marketing,Software Testing,Spring MVC,Statistical Modeling,Stock Trading,Stripe Payment API,Subject Matter Expert (SME),Swift,Tableau,Tailwind CSS,Tamil Proficiency (Spoken),Teaching,Telugu Proficiency (Spoken),Time Management,TypeScript,UI & UX Design,UX Research,UiPath,Unity 3D,Unity Engine,Unreal Engine,User Interface (UI) Development,User-centered Design,VMware,VS Code,Video Editing,Vue Js,Web Application Security,Webflow,Windows Mobile Application Development,Wireframing,WordPress,XML,Xcode,Yii,iOS,jQuery,web3.js,min_salary,max_salary,avg_salary
Bangalore,QA Engineer,Guardhat,"Key responsibilities:

1. Utilize your expertise in Selenium and manual testing to create and execute test cases, scenarios, and scripts to identify defects, bugs, and performance issues across multiple platforms
2. Collaborate closely with software developers, product managers, and other cross-functional teams to continuously improve the testing process, identify potential areas for automation, and ensure smooth integration of new features
3. Conduct thorough and efficient bug tracking, reporting, and analysis, providing clear and concise feedback to the development team to facilitate prompt resolution and mitigation of issues
4. Apply your strong problem-solving skills and attention to detail to identify root causes of defects, propose innovative solutions, and contribute to the overall improvement of product quality
5. Demonstrate effective communication skills by reporting test results, progress, and risks to the stakeholders, as well as providing valuable insights and recommendations for quality enhancement

Join Guardhat's dynamic team as a QA Engineer and play a pivotal role in ensuring the exceptional quality and reliability of our revolutionary safety technology products.",1.  Those who are from or open to relocate to Bangalore,"4,00,000 - 5,00,000","<div class=""text-container about_company_text_container"">
        Guardhat is building the industrial Internet of People platform. It's a new way of seeing things that couldn't be seen before, and of empowering the workforce to make better decisions the ones that save lives, improve response times and tactics, and increase productivity. It is the world's first and only comprehensive system of its kind. This is just the beginning of Guardhat's technology revolution.    </div>",Starts Immediately,0-5 years,21 Mar' 24,834,"Effective Communication
Manual Testing
Problem Solving
Selenium",Health Insurance,1.0,"Bachelor of Engineering, MCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,500000,450000.0
Work from home,Software Engineer,"Systemic Altruism                    
NGO","Key responsibilities: 

1. Work on software development
2. Work on requirement analysis
3. Work on design and architecture
4. Work on coding
5. Work on testing
6. Work on debugging and troubleshooting
7. Work on documentation
8. Work on collaboration
9. Work on continuous learning
10. Work on maintenance and support
11. Work on security
12. Work on compliance",,"6,00,000 - 6,25,000","Systemic Altruism is a 501(c)3 Non-Profit residing in United States that acts an an internation NGO. We are an accelerator and incubator for great minds who want to make great impact. 

We host a variety of projects with a big mission to shape the world for the better and bring out the highest vibes for every person.",Starts Immediately,0-5 years,31 Mar' 24,1000,"Data Structures
Problem Solving",5 days a week,4.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,625000,612500.0
Coimbatore,AI/ML Chatbot Developer,Neuronest AI Private Limited,"We are seeking a skilled chatbot AI developer to join our dynamic and innovative team. The ideal candidate will have a strong background in artificial intelligence and natural language processing, with a focus on developing intelligent and user-friendly chatbot solutions. As a chatbot AI developer, you will be responsible for designing, implementing, and maintaining chatbots that enhance user experiences and support business objectives. You will collaborate with cross-functional teams to understand requirements, integrate with existing systems, and continuously improve the performance of our chatbot solutions.

Key responsibilities: 

1. Develop, implement, and maintain chatbot solutions using state-of-the-art natural language processing and machine learning techniques
2. Design and integrate chatbots with various platforms and systems, ensuring seamless user experiences across different channels
3. Stay up-to-date with the latest advancements in AI and chatbot technologies, and recommend innovative solutions to enhance our chatbot capabilities
4. Work closely with data scientists and engineers to collect, clean, and preprocess data for training machine learning models
5. Troubleshoot and resolve technical issues related to chatbot functionality and integration
6. Provide technical expertise and guidance to junior developers or team members",,"4,50,000 - 5,50,000","NeuroNest AI Solutions is at the forefront of innovative AI-driven solutions. We specialize in developing cutting-edge conversational bots, AI-powered analytics, and tailored solutions across various industries. Our commitment to excellence and transformative technologies positions us as leaders in delivering personalized, efficient, and intelligent experiences for businesses and their customers.",Starts Immediately,0-5 years,8 Mar' 24,204,"Amazon Web Services (AWS)
Machine Learning
Natural Language Processing (NLP)",None,2.0,"1. Bachelor's degree or higher in Computer Science, Artificial Intelligence, or a related field                

                    2. Proven experience as a chatbot AI developer or similar role                

                    3. Strong programming skills in languages such as Python, Java                

                    4. Good programming skills in modular coding of Python                

                    4. Strong problem-solving and analytical skills                

                    5. Familiarity with cloud computing platforms and services like AWS, Azure                

                    6. Excellent attention to detail and a commitment to delivering high-quality solutions",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,550000,500000.0
Work from home,Associate Software Developer,IESoft Technologies Private Limited,"Key responsibilities:

1. Work on Linux, Shell/Bash, or Python Scripting & DevOps tools   
2. Work on AWS tech stack, Jenkins, JIRA, SaaS environment & CI/CD  
3. Work on programming languages
4. Work closely with senior DevOps & support team",,"2,00,000 - 4,00,000","IESoft Technologies Private Limited is a product and services company with a global presence. We started our operations in the year 2012. We have come a long way in the past nine years. We have global clients from Singapore, the US, the UK, Canada, and the Middle East. Some of our clients are from the Fortune 500 list and big global names. We have helped many clients reach their goals & have been supporting them with our software expertise. We had launched a couple of products a few years ago and they are very successful now. The company offers an awesome working culture.",Starts Immediately,0-2 years,22 Mar' 24,1000,"Amazon Web Server (AWS)
Bash
C++ Programming
CI/CD
C Programming
DevOps
Java
JavaScript
Linux
MongoDB
MySQL
Python
Shell Scripting",Health Insurance,2.0,"Required:                

                    1. Computer science graduate or have an equivalent degree                

                    2. Good to have - Knowledge of any programming languages like C, C++, JavaScript, Java, Python, and databases like MongoDB, RDS, MySQL, etc.                

                    3. Good to have - Certifications in AWS cloud practitioner & Solution Architect",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,400000,300000.0
Rajkot,PHP Developer,Vs Placement Services,"Role: PHP Programmer
Exp: min 1 Year
CTC: Competitive 
Job Description:
Work primarily with PHP, object-oriented design, Unit testing techniques, debugging techniques, HTTP, MySQL and Apache.
Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3
Must possess a strong understanding of Object-Oriented technology.
Understand the specifications to define system requirements.",1. Candidates with minimum 1 years of experience.,"2,40,000 - 4,80,000",Information above is Internshala's interpretation and paraphrasing of what we found on the shared link.,Starts Immediately,1-3 years,21 Apr' 24,0,None,None,Unknown,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000,480000,360000.0
Mumbai,Full Stack Developer,PCD Consultancy Services,"Key responsibilities:

1. Design and develop high-quality mobile apps using Flutter
2. Collaborate with cross-functional teams for new features
3. Maintain code integrity and organization
4. Work on front-end and back-end with Node.js
5. Integrate user-facing elements using server-side logic
6. Ensure app responsiveness and performance
7. Utilize MongoDB for data storage and retrieval
8. Optimize database queries for improved performance
9. Ensure data security and integrity
10. Implement cloud solutions using AWS services
11. Manage and deploy apps on cloud platforms
12. Ensure scalability and reliability
13. Collaborate with UX/UI designers and product managers
14. Communicate effectively with team members and stakeholders
15. Identify and address performance bottlenecks and bugs
16. Conduct thorough testing for quality and reliability

Qualifications:

1. Bachelor's degree in Computer Science or related field
2. 1-2 years of experience in full stack development
3. Proven experience in Flutter, Node.js, and MongoDB
4. Proficiency in Flutter framework
5. Strong understanding of Node.js and server-side development
6. Experience with MongoDB or similar NoSQL databases
7. Familiarity with cloud technologies, especially AWS
8. Excellent problem-solving and debugging skills

Note:

This is an on-site position in Mumbai, India. Shortlisted candidates will be contacted for further discussions.",1.  Those who are from or open to relocate to Mumbai and neighboring cities,"6,50,000 - 7,50,000","<div class=""text-container about_company_text_container"">
        Welcome to PCD Consultancy Services, where we specialize in unlocking the full potential of your business vision through expertly crafted code. Our commitment lies in empowering business growth by delivering tailored software solutions that streamline resource management. From cutting-edge ERP systems to dynamic website design and seamless mobile development, we offer comprehensive IT services. At PCD, we believe in transforming your unique vision into reality. Our innovative solutions, backed by a dedication to excellence, are designed to drive success for your enterprise, one line of code at a time. Join us on a journey to build the future together.    </div>",Starts Immediately,0-5 years,30 Mar' 24,139,"Amazon Web Server (AWS)
Flutter
MongoDB
Node.js",Informal dress code,2.0,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,750000,700000.0
Gurgaon,Python Developer,Jina Code Systems LLP,"Jina Code Systems LLP is seeking a talented and enthusiastic Python Developer to join our dynamic team. If you are a self-motivated individual with a passion for coding and problem-solving, this is the perfect opportunity for you! As a Python Developer at Jina Code Systems LLP, you will have the chance to work on exciting projects and collaborate with a team of like-minded professionals.

Key responsibilities:

1. Develop and maintain high-quality Python code for web applications using frameworks such as Django
2. Design and implement RESTful APIs to facilitate seamless communication between different systems
3. Collaborate with cross-functional teams to gather requirements and translate them into technical solutions
4. Optimize database queries and ensure data integrity using SQL
5. Conduct thorough testing and debugging to identify and fix any issues or bugs in the code
6. Stay up to date with the latest industry trends and emerging technologies to continuously enhance your skills and knowledge
7. Participate in code reviews, providing feedback and suggestions for improvement to promote code quality and maintainability

If you are a Python expert with experience in Django, REST API, and SQL, and if you thrive in a fast-paced environment where you can make a significant impact, then we want to hear from you. Join our team at Jina Code Systems LLP and take your career to new heights!",,"5,00,000 - 6,00,000","Jina Code Systems LLP is a cutting-edge IT services company specializing in AI solutions. With a steadfast commitment to innovation and excellence, Jina Code Systems leverages the power of artificial intelligence to provide transformative services to businesses across various industries.",Starts Immediately,0-5 years,15 Mar' 24,425,"Django
Python
REST API
SQL",Informal dress code,2.0,"1. Minimum 1 year of experience                

                    2. Computer Science graduate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,600000,550000.0
Pune,Flutter Developer,Ai Unika Technologies Private Limited,"Roles and Responsibilities:

1. Work on both Android and IOS Development with the help of Flutter, and Kotlin
2. Draft a process of making a mobile app, right from planning and gathering actual requirements to actual testing, creating, and launching it on Google Playstore 
3. Connect the app with third-party tools like Retrofit, Volley, Picasso, and Crashlytics
4. Work with technical stuff like Async Tasks, SQLite databases, Android SDK, Google Maps, Material Design, Git, GitHub, MVVM, ViewModel, LiveData, Databinding, Android Studio, Dart programming language, AKP creation, and version control
5. Check that the app works well on different devices
6. Understand how data is organized and stored, especially using tools like Firebase",,"5,00,000 - 8,00,000","<div class=""text-container about_company_text_container"">
        AI Unika Technologies is an innovative Indian startup at the forefront of AI product development, committed to enhancing the daily lives of individuals through cutting-edge technology. Our journey began with a vision to harness the power of Artificial Intelligence for the betterment of society.    </div>",Starts Immediately,0-5 years,29 Mar' 24,66,"Android
Dart
Data Structures
Flutter
Git
GitHub
iOS","Informal dress code
 Health Insurance
 Life Insurance",2.0,"1. Developed and deployed at least two Android and iOS applications on the Play Store                

                    2. Wire framing skills for UI/UX design                

                    3. Knowledge of Flutter CLI, OOPs concept, SSL security, UI animation, deployment, and code debugging                

                    4. Proficiency in Git tools for repository management                

                    5. Ability to work independently, demonstrating problem-solving skills                

                    6. Experience in video rendering and 360-degree image rendering (beneficial)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500000,800000,650000.0
Work from home,Project Manager,Cryptonet Technologies Private Limited,"Key responsibilities:

1. Create and track the progress of Jira tickets
2. Ensure daily sync-up meetings with software developers, UI/UX, graphic design, Blender, and all other roles related to the product
3. Create monthly burndown charts from Jira ticket tracking and progression

Requirements:

1. Communication with teammates shall be in English. However, understanding and speaking Hindi might help with shortening communications with some teammates
2. Willingness to learn new technologies as may be required by the product

Note:

1. Freshers will be considered as interns with a fixed stipend until they complete at least 3 months in the company
2. The pay during the first 6 months with the company (probation period) may be different for candidates with less than 18 months of experience",,"2,00,000 - 4,50,000","We are developing an NFT-based in-browser 3D Card Game, expected launch date: of September 2024. Demo: https://play.card.casa/",Starts Immediately,0-5 years,31 Mar' 24,46,"Jira
Product Lifecycle Management(PLM)
Product Management
Product Strategy
UX Research",5 days a week,2.0,Eligibility: Indian residents with valid Aadhaar & PAN card only.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,450000,325000.0
Chandigarh,Full Stack Developer,Planty Homes,"Key responsibilities: 

1. As a full-stack developer, you must develop the application from the Figma provided.
2. You must be well versed with the coding standards and should be able to develop the application all by yourself.
3. You would be responsible for deploying the application on the google Play Store and App Store.",,"3,00,000 - 6,00,000","Planty Homes Private Limited is an innovative app-based startup that is revolutionizing the way people experience planting. The app offers a hassle-free way to get plants delivered right to your doorstep, without the hassle of visiting a nursery. The best part? Each plant comes with proper guidance on how to use and care for it. This makes it easy for anyone, even those without a green thumb, to add a touch of nature to their home. With Planty Homes, you can enjoy the beauty and benefits of plants without the hassle of figuring out what to do with them.",Starts Immediately,0-5 years,15 Mar' 24,133,"Flutter
MongoDB
MySQL
Node.js",Informal dress code,2.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,600000,450000.0
